Data Date (UTC); LATITUDE; LONGITUDE; JHOUR; GPS_FIX_JHOUR; BP; BPT; SST; AT; RH; SWS; WS; UVWD; WD; HEADING; PITCH; ROLL; VBAT; SBDTIME; TTFF; Report Body
2020-04-29 12:00; 56.440620; -61.473060; 2868.00; 2868.00; 1029.4; 0.5; -2.0; -1.2; 72.0; 1.25; 1.25; 241.4034; 241.4034; 20.7621; -0.9; 0.3; 13.60;30;29; 2CD0E05049124C900505ABAAE0EDEB7DF1A7DD4186698A2CD01D
2020-04-29 09:00; 56.440620; -61.472880; 2865.00; 2865.00; 1028.9; 0.3; -2.0; -4.9; 78.0; 2.50; 2.50; 293.8365; 293.8365; 20.7621; -0.9; 0.2; 13.60;30;13; 2CC4DFB02912279C0A0AD0F430EDEB7DB1A7DD4186898A2CC40D
2020-04-29 06:00; 56.440620; -61.473060; 2862.00; 2862.00; 1028.6; -0.1; -1.9; -3.9; 78.0; 1.50; 1.50; 314.2467; 314.2467; 20.7621; -0.9; 0.2; 13.60;30;31; 2CB8DF4FE916319C0606DF77D0EDEB7DB1A7DD4186698A2CB81F
2020-04-29 03:00; 56.440620; -61.473060; 2859.00; 2859.00; 1028.7; 0.5; -1.9; -2.0; 74.0; 0.00; 0.00; 241.7553; 282.9276; 21.1140; -0.9; 0.2; 13.60;30;27; 2CACDF70491644940000ABF240F1EB7DB1A7DD4186698A2CAC1B
2020-04-29 00:00; 56.440620; -61.473060; 2856.00; 2856.00; 1028.2; 0.0; -1.8; -1.6; 78.0; 0.00; 0.00; 64.0458; 0.0000; 21.1140; -0.9; 0.2; 13.60;30;30; 2CA0DECFF91A489C00002D8000F1EB7DB1A7DD4186698A2CA01E
2020-04-28 21:00; 56.440620; -61.473060; 2853.00; 2853.00; 1028.1; 0.2; -1.8; 2.6; 71.0; 1.75; 1.75; 140.4081; 140.4081; 20.7621; -0.9; 0.2; 13.60;30;30; 2C94DEB0191A728E070763D8F0EDEB7DB1A7DD4186698A2C941E
2020-04-28 18:00; 56.440620; -61.473060; 2850.00; 2850.00; 1027.9; -0.6; -1.8; 4.0; 71.0; 1.25; 1.25; 152.3727; 152.3727; 21.1140; -0.9; 0.3; 13.60;30;30; 2C88DE6F991A808E05056C5B10F1EB7DF1A7DD4186698A2C881E
2020-04-28 15:00; 56.440620; -61.473060; 2847.00; 2847.00; 1028.5; 0.7; -1.9; 5.4; 54.5; 0.50; 0.50; 240.6996; 240.6996; 20.7621; -0.9; 0.3; 13.60;30;29; 2C7CDF3069168E6D0202AB2AC0EDEB7DF1A7DD4186698A2C7C1D
2020-04-28 12:00; 56.440620; -61.473060; 2844.00; 2844.00; 1027.8; 1.6; -1.9; 1.3; 66.0; 1.75; 1.75; 232.2540; 232.2540; 21.1140; -0.9; 0.3; 13.60;30;28; 2C70DE50F91665840707A52940F1EB7DF1A7DD4186698A2C701C
2020-04-28 09:00; 56.440620; -61.473060; 2841.00; 2841.00; 1026.2; 1.2; -1.9; -2.2; 65.0; 2.25; 2.25; 340.9911; 340.9911; 20.7621; -0.9; 0.2; 13.60;30;28; 2C64DC50B91642820909F27C90EDEB7DB1A7DD4186698A2C641C
2020-04-28 06:00; 56.440620; -61.473060; 2838.00; 2838.00; 1025.0; 0.8; -1.8; -1.7; 70.5; 4.75; 4.75; 292.0770; 292.0770; 20.7621; -0.9; 0.2; 13.60;30;29; 2C58DAD0791A478D1313CFB3E0EDEB7DB1A7DD4186698A2C581D
2020-04-28 03:00; 56.440620; -61.473060; 2835.00; 2835.00; 1024.2; 1.5; -1.8; 2.6; 51.0; 4.00; 4.00; 328.6746; 328.6746; 21.1140; -0.9; 0.2; 13.60;30;29; 2C4CD9D0E91A72661010E9BA60F1EB7DB1A7DD4186698A2C4C1D
2020-04-28 00:00; 56.440620; -61.473060; 2832.00; 2832.00; 1022.8; 1.4; -1.7; 2.0; 67.5; 6.50; 6.50; 326.2113; 326.2113; 21.1140; -0.9; 0.3; 13.60;30;30; 2C40D810D91E6C871A1AE7F9F0F1EB7DF1A7DD4186698A2C401E
2020-04-27 21:00; 56.440620; -61.472880; 2829.00; 2829.00; 1021.3; 1.9; -1.7; 3.3; 66.5; 7.25; 7.25; 315.6543; 315.6543; 21.1140; -0.9; 0.3; 13.60;30;14; 2C34D631291E79851D1DE07810F1EB7DF1A7DD4186898A2C340E
2020-04-27 18:00; 56.440620; -61.473060; 2826.00; 2826.00; 1019.4; 1.3; -1.7; 3.3; 65.5; 10.00; 10.00; 289.2618; 289.2618; 21.1140; -0.9; 0.2; 13.60;30;29; 2C28D3D0C91E79832828CDB360F1EB7DB1A7DD4186698A2C281D
2020-04-27 15:00; 56.440620; -61.473060; 2823.00; 2823.00; 1018.1; 0.0; -1.7; 1.3; 67.0; 6.00; 6.00; 287.1504; 287.5023; 21.1140; -0.9; 0.3; 13.60;30;28; 2C1CD22FF91E65861818CC3310F1EB7DF1A7DD4186698A2C1C1C
2020-04-27 12:00; 56.440620; -61.473060; 2820.00; 2820.00; 1018.1; -1.6; -1.7; -1.7; 79.0; 9.50; 9.50; 287.5023; 287.8542; 20.7621; -0.9; 0.3; 13.60;30;30; 2C10D22EF91E479E2626CC7320EDEB7DF1A7DD4186698A2C101E
2020-04-27 09:00; 56.440620; -61.473060; 2817.00; 2817.00; 1019.7; 1.9; -1.6; -4.1; 87.5; 3.50; 3.50; 293.4846; 293.4846; 21.1140; -0.9; 0.3; 13.60;30;27; 2C04D43129222FAF0E0ED0B420F1EB7DF1A7DD4186698A2C041B
2020-04-27 06:00; 56.440620; -61.473060; 2814.00; 2814.00; 1017.8; 0.6; -1.6; -4.2; 73.0; 11.25; 11.25; 314.2467; 314.2467; 21.1140; -0.9; 0.3; 13.60;30;30; 2BF8D1D059222E922D2DDF77D0F1EB7DF1A7DD4186698A2BF81E
2020-04-27 03:00; 56.440620; -61.473060; 2811.00; 2811.00; 1017.2; 1.1; -1.5; -5.0; 77.0; 5.00; 5.00; 294.8922; 295.2441; 20.4102; -0.9; 0.2; 13.60;30;28; 2BECD110A926269A1414D1B470E9EB7DB1A7DD4186698A2BEC1C
2020-04-27 00:00; 56.440620; -61.473060; 2808.00; 2808.00; 1016.0; 2.2; -1.5; -2.1; 72.5; 9.50; 9.50; 311.4315; 311.7834; 21.1140; -0.9; 0.3; 13.60;30;31; 2BE0CF91592643912626DD7760F1EB7DF1A7DD4186698A2BE01F
2020-04-26 21:00; 56.440620; -61.472880; 2805.00; 2805.00; 1013.8; 3.2; -1.4; -1.1; 78.0; 9.25; 9.25; 316.7100; 316.7100; 21.1140; -0.9; 0.2; 13.60;30;8; 2BD4CCD1F92A4D9C2525E13840F1EB7DB1A7DD4186898A2BD408
2020-04-26 18:00; 56.440620; -61.473060; 2802.00; 2802.00; 1010.7; 2.1; -1.4; 0.2; 75.0; 12.00; 12.00; 305.8011; 305.8011; 21.1140; -1.0; 0.3; 13.60;30;31; 2BC8C8F1492A5A963030D97650F1EA7DF1A7DD4186698A2BC81F
2020-04-26 15:00; 56.440620; -61.473060; 2799.00; 2799.00; 1008.5; 0.9; -1.4; 0.0; 75.0; 10.50; 10.50; 302.6340; 302.6340; 21.1140; -0.9; 0.3; 13.60;30;30; 2BBCC630892A58962A2AD735C0F1EB7DF1A7DD4186698A2BBC1E
2020-04-26 12:00; 56.440620; -61.473060; 2796.00; 2796.00; 1007.6; 1.2; -1.4; -2.5; 77.5; 8.50; 8.50; 308.6163; 308.6163; 21.1140; -0.9; 0.3; 13.60;30;30; 2BB0C510B92A3F9B2222DB76D0F1EB7DF1A7DD4186698A2BB01E
2020-04-26 09:00; 56.440620; -61.473060; 2793.00; 2793.00; 1006.4; 2.3; -1.4; -4.1; 76.5; 4.75; 4.50; 317.0619; 317.0619; 21.1140; -0.9; 0.2; 13.60;30;28; 2BA4C391692A2F991312E17850F1EB7DB1A7DD4186698A2BA41C
2020-04-26 06:00; 56.440620; -61.473060; 2790.00; 2790.00; 1004.1; 2.3; -1.3; -3.1; 83.0; 6.00; 6.00; 316.7100; 316.7100; 20.7621; -0.9; 0.3; 13.60;30;29; 2B98C0B1692E39A61818E13840EDEB7DF1A7DD4186698A2B981D
2020-04-26 03:00; 56.440620; -61.473060; 2787.00; 2787.00; 1001.9; 1.8; -1.3; -2.6; 82.0; 6.25; 6.25; 313.1910; 313.1910; 21.1140; -0.9; 0.3; 13.60;30;29; 2B8CBDF1192E3EA41919DEB7A0F1EB7DF1A7DD4186698A2B8C1D
2020-04-26 00:00; 56.440620; -61.473060; 2784.00; 2784.00; 1000.1; 2.0; -1.3; -1.1; 87.5; 2.75; 2.75; 327.6189; 327.2670; 21.1140; -0.9; 0.2; 13.60;30;29; 2B80BBB1392E4DAF0B0BE8FA20F1EB7DB1A7DD4186698A2B801D
2020-04-25 21:00; 56.440620; -61.473060; 2781.00; 2781.00; 998.0; 0.8; -1.3; -0.8; 73.0; 7.50; 7.50; 294.5403; 294.5403; 21.1140; -1.0; 0.2; 13.60;30;10; 2B74B910792E50921E1ED17450F1EA7DB1A7DD4186698A2B740A
2020-04-25 18:00; 56.440620; -61.473060; 2778.00; 2778.00; 997.2; 0.5; -1.3; -1.1; 65.0; 7.25; 7.25; 285.0390; 285.0390; 21.4659; -0.9; 0.3; 13.60;30;30; 2B68B810492E4D821D1DCAB2A0F5EB7DF1A7DD4186698A2B681E
2020-04-25 15:00; 56.440620; -61.473060; 2775.00; 2775.00; 996.7; 0.6; -1.3; -2.1; 68.0; 7.75; 7.50; 281.1681; 281.5200; 21.1140; -0.9; 0.3; 13.60;30;29; 2B5CB770592E43881F1EC7F200F1EB7DF1A7DD4186698A2B5C1D
2020-04-25 12:00; 56.440620; -61.473060; 2772.00; 2772.00; 996.1; 0.5; -1.3; -3.1; 74.0; 6.50; 6.50; 279.4086; 279.4086; 21.1140; -1.0; 0.3; 13.60;30;29; 2B50B6B0492E39941A1AC6B1A0F1EA7DF1A7DD4186698A2B501D
2020-04-25 09:00; 56.440620; -61.473060; 2769.00; 2769.00; 995.5; 0.1; -1.3; -5.0; 87.5; 2.75; 2.75; 242.8110; 243.1629; 21.1140; -0.9; 0.3; 13.60;30;29; 2B44B5F0092E26AF0B0BACAB30F1EB7DF1A7DD4186698A2B441D
2020-04-25 06:00; 56.440620; -61.473060; 2766.00; 2766.00; 995.4; 0.5; -1.5; -2.8; 86.5; 2.50; 2.50; 250.5528; 250.5528; 20.7621; -0.9; 0.2; 13.60;30;28; 2B38B5D049263CAD0A0AB22C80EDEB7DB1A7DD4186698A2B381C
2020-04-25 03:00; 56.440620; -61.473060; 2763.00; 2763.00; 994.9; 1.1; -2.2; -0.8; 81.0; 5.00; 4.75; 276.5934; 276.5934; 20.7621; -0.9; 0.3; 13.60;30;30; 2B2CB530A90A50A21413C4B120EDEB7DF1A7DD4186698A2B2C1E
2020-04-25 00:00; 56.440620; -61.473060; 2760.00; 2760.00; 993.7; 1.3; -2.2; 0.1; 92.0; 2.25; 2.25; 264.9807; 264.9807; 21.1140; -0.9; 0.3; 13.60;30;29; 2B20B3B0C90A59B80909BC6F10F1EB7DF1A7DD4186698A2B201D
2020-04-24 21:00; 56.440620; -61.473060; 2757.00; 2757.00; 992.5; 0.7; -2.2; 0.9; 82.5; 4.75; 4.75; 165.7449; 165.7449; 21.1140; -1.0; 0.2; 13.60;30;29; 2B14B230690A61A5131375DD70F1EA7DB1A7DD4186698A2B141D
2020-04-24 18:00; 56.440620; -61.473060; 2754.00; 2754.00; 991.7; 0.8; -2.2; 0.6; 95.0; 6.00; 6.00; 130.2030; 130.2030; 21.1140; -1.0; 0.2; 13.60;30;31; 2B08B130790A5EBE18185C9720F1EA7DB1A7DD4186698A2B081F
2020-04-24 15:00; 56.440620; -61.473060; 2751.00; 2751.00; 990.9; 0.9; -2.3; 0.4; 95.0; 3.00; 3.00; 107.3295; 106.2738; 20.7621; -0.9; 0.3; 13.60;30;9; 2AFCB03089065CBE0C0C4C52E0EDEB7DF1A7DD4186698A2AFC09
2020-04-24 12:00; 56.440620; -61.473060; 2748.00; 2748.00; 990.0; 1.4; -2.3; -3.7; 94.0; 3.50; 3.50; 168.9120; 168.9120; 21.1140; -1.0; 0.3; 13.60;30;31; 2AF0AF10D90633BC0E0E781E00F1EA7DF1A7DD4186698A2AF01F
2020-04-24 09:00; 56.440620; -61.473060; 2745.00; 2745.00; 988.6; 0.4; -2.3; -6.0; 94.0; 3.50; 3.25; 175.5981; 175.2462; 21.1140; -0.9; 0.2; 13.60;30;27; 2AE4AD5039061CBC0E0D7CDF20F1EB7DB1A7DD4186698A2AE41B
2020-04-24 06:00; 56.440620; -61.473060; 2742.00; 2742.00; 988.2; -0.9; -2.3; -1.9; 98.0; 2.75; 2.75; 165.7449; 165.7449; 20.7621; -1.0; 0.2; 13.60;30;29; 2AD8ACCF690645C40B0B75DD70EDEA7DB1A7DD4186698A2AD81D
2020-04-24 03:00; 56.440620; -61.473060; 2739.00; 2739.00; 989.1; -2.6; -2.3; -1.1; 98.5; 0.00; 0.00; 115.4232; 0.0000; 20.7621; -1.0; 0.3; 13.60;30;29; 2ACCADEE59064DC50000520000EDEA7DF1A7DD4186698A2ACC1D
2020-04-24 00:00; 56.440620; -61.473060; 2736.00; 2736.00; 991.6; -2.2; -2.3; 0.2; 99.5; 4.75; 4.50; 100.2915; 100.2915; 20.7621; -1.0; 0.2; 13.60;30;31; 2AC0B10E99065AC713124751D0EDEA7DB1A7DD4186698A2AC01F
2020-04-23 21:00; 56.440620; -61.473060; 2733.00; 2733.00; 993.8; -2.4; -2.3; 0.6; 96.0; 8.25; 8.25; 96.7725; 96.7725; 21.1140; -1.0; 0.3; 13.60;30;27; 2AB4B3CE79065EC0212144D130F1EA7DF1A7DD4186698A2AB41B
2020-04-23 18:00; 56.440620; -61.473060; 2730.00; 2730.00; 996.1; -2.1; -2.3; 0.4; 93.0; 10.50; 10.50; 99.2358; 99.5877; 21.1140; -1.0; 0.3; 13.60;30;30; 2AA8B6AEA9065CBA2A2A4691B0F1EA7DF1A7DD4186698A2AA81E
2020-04-23 15:00; 56.440620; -61.473060; 2727.00; 2727.00; 998.2; -2.4; -2.3; 0.5; 94.0; 11.00; 11.00; 99.5877; 99.5877; 21.1140; -1.0; 0.3; 13.60;30;14; 2A9CB94E79065DBC2C2C46D1B0F1EA7DF1A7DD4186698A2A9C0E
2020-04-23 12:00; 56.440620; -61.473060; 2724.00; 2724.00; 1000.6; -3.0; -2.3; 0.3; 91.0; 13.00; 12.75; 84.1041; 84.4560; 21.1140; -0.9; 0.3; 13.60;30;31; 2A90BC4E19065BB634333BCF00F1EB7DF1A7DD4186698A2A901F
2020-04-23 09:00; 56.440620; -61.473060; 2721.00; 2721.00; 1003.6; -2.4; -2.3; -1.4; 90.0; 11.50; 11.50; 80.5851; 80.5851; 21.1140; -1.0; 0.3; 13.60;30;29; 2A84C00E79064AB42E2E394E50F1EA7DF1A7DD4186698A2A841D
2020-04-23 06:00; 56.440620; -61.473060; 2718.00; 2718.00; 1006.0; -2.2; -2.3; -1.8; 91.0; 10.75; 10.75; 78.8256; 78.8256; 21.1140; -1.0; 0.3; 13.60;30;31; 2A78C30E990646B62B2B380E00F1EA7DF1A7DD4186698A2A781F
2020-04-23 03:00; 56.440620; -61.473240; 2715.00; 2715.00; 1008.2; -0.3; -2.3; -1.9; 90.0; 6.75; 6.75; 71.0838; 71.0838; 20.7621; -1.0; 0.3; 13.60;30;10; 2A6CC5CFC90645B41B1B328CA0EDEA7DF1A7DD4186498A2A6C0A
2020-04-23 00:00; 56.440620; -61.473060; 2712.00; 2712.00; 1008.4; 1.9; -2.3; -0.9; 85.5; 3.75; 3.75; 122.1093; 122.4612; 20.7621; -1.0; 0.3; 13.60;30;30; 2A60C61129064FAB0F0F56D5C0EDEA7DF1A7DD4186698A2A601E
2020-04-22 21:00; 56.440620; -61.473060; 2709.00; 2709.00; 1006.5; 1.5; -2.3; 0.7; 82.5; 5.50; 5.50; 116.8308; 116.8308; 21.1140; -1.0; 0.3; 13.60;30;28; 2A54C3B0E9065FA516165314C0F1EA7DF1A7DD4186698A2A541C
2020-04-22 18:00; 56.440620; -61.473060; 2706.00; 2706.00; 1005.0; -0.3; -2.3; 2.1; 71.5; 1.75; 1.75; 243.5148; 243.8667; 21.4659; -1.0; 0.3; 13.60;30;29; 2A48C1CFC9066D8F0707AD2B50F5EA7DF1A7DD4186698A2A481D
2020-04-22 15:00; 56.440620; -61.473060; 2703.00; 2703.00; 1005.4; 2.3; -2.3; -1.0; 61.0; 4.50; 4.50; 322.6923; 322.6923; 21.4659; -1.0; 0.3; 13.60;30;10; 2A3CC25169064E7A1212E57950F5EA7DF1A7DD4186698A2A3C0A
2020-04-22 12:00; 56.440620; -61.473060; 2700.00; 2700.00; 1003.0; 2.2; -2.3; -5.1; 72.5; 4.75; 4.75; 294.1884; 294.1884; 20.7621; -1.0; 0.3; 13.60;30;30; 2A30BF51590625911313D13440EDEA7DF1A7DD4186698A2A301E
2020-04-22 09:00; 56.440620; -61.473060; 2697.00; 2697.00; 1000.9; 1.6; -2.3; -6.5; 79.5; 6.75; 6.75; 328.6746; 328.6746; 20.7621; -1.0; 0.3; 13.60;30;30; 2A24BCB0F906179F1B1BE9BA60EDEA7DF1A7DD4186698A2A241E
2020-04-22 06:00; 56.440620; -61.473060; 2694.00; 2694.00; 999.3; 0.1; -2.3; -6.6; 82.5; 8.00; 8.00; 315.3024; 315.3024; 21.1140; -1.0; 0.3; 13.60;30;29; 2A18BAB0090616A52020E03800F1EA7DF1A7DD4186698A2A181D
2020-04-22 03:00; 56.440620; -61.473060; 2691.00; 2691.00; 999.2; 0.5; -2.3; -4.6; 82.5; 6.25; 6.25; 308.2644; 307.9125; 21.1140; -1.0; 0.3; 13.60;30;31; 2A0CBA9049062AA51919DB36B0F1EA7DF1A7DD4186698A2A0C1F
2020-04-22 00:00; 56.440620; -61.473060; 2688.00; 2688.00; 998.6; 0.5; -2.3; -2.2; 79.5; 8.75; 8.50; 352.2519; 352.2519; 21.4659; -1.0; 0.3; 13.60;30;31; 2A00B9D04906429F2322FA7E90F5EA7DF1A7DD4186698A2A001F
2020-04-21 21:00; 56.440620; -61.473060; 2685.00; 2685.00; 998.2; 0.1; -2.3; -2.0; 81.5; 8.00; 8.00; 341.6949; 341.3430; 21.1140; -1.0; 0.3; 13.60;30;30; 29F4B950090644A32020F2FCA0F1EA7DF1A7DD4186698A29F41E
2020-04-21 18:00; 56.440620; -61.473060; 2682.00; 2682.00; 998.1; -1.2; -2.3; -3.0; 86.0; 11.25; 11.25; 357.1785; 357.1785; 21.1140; -1.0; 0.3; 13.60;30;29; 29E8B92F39063AAC2D2DFDFF70F1EA7DF1A7DD4186698A29E81D
2020-04-21 15:00; 56.440620; -61.473060; 2679.00; 2679.00; 999.3; -1.5; -2.3; -3.6; 84.0; 11.75; 11.50; 358.2342; 358.2342; 21.4659; -1.0; 0.3; 13.60;30;14; 29DCBAAF090634A82F2EFEBFA0F5EA7DF1A7DD4186698A29DC0E
2020-04-21 12:00; 56.440620; -61.473060; 2676.00; 2676.00; 1000.7; -0.7; -2.3; -3.9; 85.0; 6.50; 6.50; 337.4721; 337.4721; 20.7621; -1.0; 0.3; 13.60;30;29; 29D0BC6F890631AA1A1AEFFBF0EDEA7DF1A7DD4186698A29D01D
2020-04-21 09:00; 56.440620; -61.473060; 2673.00; 2673.00; 1001.4; 0.0; -2.3; -3.9; 88.0; 3.75; 3.75; 333.9531; 335.0088; 21.1140; -1.0; 0.3; 13.60;30;29; 29C4BD4FF90631B00F0FED7B80F1EA7DF1A7DD4186698A29C41D
2020-04-21 06:00; 56.440620; -61.473060; 2670.00; 2670.00; 1001.5; -0.6; -2.3; -2.7; 89.0; 7.75; 7.75; 37.3014; 37.3014; 20.7621; -1.0; 0.3; 13.60;30;30; 29B8BD6F99063DB21F1F1A86A0EDEA7DF1A7DD4186698A29B81E
2020-04-21 03:00; 56.440620; -61.473060; 2667.00; 2667.00; 1002.1; -0.9; -2.3; -3.2; 92.5; 14.25; 14.25; 52.4331; 52.4331; 21.1140; -1.0; 0.3; 13.60;30;13; 29ACBE2F690638B93939254950F1EA7DF1A7DD4186698A29AC0D
2020-04-21 00:00; 56.440620; -61.473060; 2664.00; 2664.00; 1003.0; 0.4; -2.2; -4.3; 93.0; 6.00; 6.00; 310.0239; 310.0239; 20.7621; -1.0; 0.3; 13.60;30;29; 29A0BF50390A2DBA1818DC7710EDEA7DF1A7DD4186698A29A01D
2020-04-20 21:00; 56.440620; -61.473060; 2661.00; 2661.00; 1002.6; 1.2; -2.2; -3.0; 90.5; 5.50; 5.50; 315.3024; 315.3024; 20.7621; -1.0; 0.3; 13.60;30;28; 2994BED0B90A3AB51616E03800EDEA7DF1A7DD4186698A29941C
2020-04-20 18:00; 56.440620; -61.473060; 2658.00; 2658.00; 1001.4; 0.6; -2.2; -0.3; 76.0; 5.25; 5.25; 315.3024; 315.3024; 21.1140; -1.0; 0.3; 13.60;30;31; 2988BD50590A55981515E03800F1EA7DF1A7DD4186698A29881F
2020-04-20 15:00; 56.440620; -61.473060; 2655.00; 2655.00; 1000.8; 1.3; -2.2; 1.2; 75.5; 2.75; 2.75; 146.3904; 146.7423; 21.1140; -1.0; 0.3; 13.60;30;12; 297CBC90C90A64970B0B681A10F1EA7DF1A7DD4186698A297C0C
2020-04-20 12:00; 56.440620; -61.473060; 2652.00; 2652.00; 999.5; 1.2; -2.2; -0.5; 76.5; 2.50; 2.50; 139.3524; 139.7043; 21.4659; -1.0; 0.3; 13.60;30;30; 2970BAF0B90A53990A0A6318D0F5EA7DF1A7DD4186698A29701E
2020-04-20 09:00; 56.440620; -61.473060; 2649.00; 2649.00; 998.3; 0.5; -2.2; -0.5; 73.0; 2.25; 2.25; 144.6309; 145.6866; 20.7621; -1.0; 0.3; 13.60;30;29; 2964B970490A5392090966D9E0EDEA7DF1A7DD4186698A29641D
2020-04-20 06:00; 56.440620; -61.473060; 2646.00; 2646.00; 997.8; 0.0; -2.2; 0.3; 77.5; 0.00; 0.00; 73.1952; 0.0000; 21.1140; -1.0; 0.3; 13.60;30;31; 2958B8CFF90A5B9B0000340000F1EA7DF1A7DD4186698A29581F
2020-04-20 03:00; 56.440620; -61.473240; 2643.00; 2643.00; 997.9; -0.1; -2.2; 1.8; 78.0; 4.00; 4.00; 162.9297; 162.9297; 21.1140; -1.0; 0.3; 13.60;30;9; 294CB8EFE90A6A9C101073DCF0F1EA7DF1A7DD4186498A294C09
2020-04-20 00:00; 56.440620; -61.473060; 2640.00; 2640.00; 998.0; 1.4; -2.2; 1.8; 82.0; 5.50; 5.50; 164.3373; 164.3373; 21.1140; -1.0; 0.3; 13.60;30;31; 2940B910D90A6AA4161674DD30F1EA7DF1A7DD4186698A29401F
2020-04-19 21:00; 56.440620; -61.473060; 2637.00; 2637.00; 996.6; -0.1; -2.2; 2.5; 76.0; 4.75; 4.75; 161.5221; 161.5221; 21.1140; -1.0; 0.3; 13.60;30;30; 2934B74FE90A7198131372DCB0F1EA7DF1A7DD4186698A29341E
2020-04-19 18:00; 56.440620; -61.473060; 2634.00; 2634.00; 996.7; -1.2; -2.3; 2.9; 73.5; 5.50; 5.50; 161.1702; 161.1702; 21.1140; -1.0; 0.3; 13.60;30;29; 2928B76F390675931616729CA0F1EA7DF1A7DD4186698A29281D
2020-04-19 15:00; 56.440620; -61.473060; 2631.00; 2631.00; 997.9; -0.8; -2.4; 3.3; 64.0; 5.75; 5.75; 184.7475; 184.3956; 21.1140; -1.0; 0.3; 13.60;30;12; 291CB8EF7902798017178360C0F1EA7DF1A7DD4186698A291C0C
2020-04-19 12:00; 56.440620; -61.473060; 2628.00; 2628.00; 998.6; -0.1; -2.4; -0.8; 71.0; 4.25; 4.25; 117.8865; 117.8865; 21.1140; -1.0; 0.3; 13.60;87;29; 2910B9CFE902508E111153D4F0F1EA7DF1A7DD4186699D29101D
2020-04-19 09:00; 56.440620; -61.473060; 2625.00; 2625.00; 998.7; -0.2; -2.4; -3.7; 71.5; 3.75; 3.75; 171.0234; 170.6715; 21.1140; -1.0; 0.3; 13.60;30;29; 2904B9EFD902338F0F0F799E50F1EA7DF1A7DD4186698A29041D
2020-04-19 09:00; 56.440620; -61.473060; 2625.00; 2625.00; 998.7; -0.2; -2.4; -3.7; 71.5; 3.75; 3.75; 171.0234; 170.6715; 21.1140; -1.0; 0.3; 13.60;30;29; 2904B9EFD902338F0F0F799E50F1EA7DF1A7DD4186698A29041D
2020-04-19 06:00; 56.440620; -61.473060; 2622.00; 2622.00; 998.9; -0.3; -2.4; -3.8; 63.0; 1.50; 1.50; 50.3217; 51.0255; 21.4659; -1.0; 0.3; 13.60;30;30; 28F8BA2FC902327E060623C910F5EA7DF1A7DD4186698A28F81E
2020-04-19 03:00; 56.440620; -61.473240; 2619.00; 2619.00; 999.2; -0.2; -2.4; -2.0; 61.0; 3.50; 3.50; 248.0895; 247.7376; 21.4659; -1.0; 0.3; 13.60;30;10; 28ECBA8FD902447A0E0EB06C00F5EA7DF1A7DD4186498A28EC0A
2020-04-19 00:00; 56.440620; -61.473060; 2616.00; 2616.00; 999.4; 0.3; -2.5; -1.7; 60.5; 3.25; 3.25; 227.6793; 227.6793; 21.1140; -1.0; 0.3; 13.60;30;28; 28E0BAD028FE47790D0DA1E870F1EA7DF1A7DD4186698A28E01C
2020-04-18 21:00; 56.440620; -61.473060; 2613.00; 2613.00; 999.1; -0.2; -2.5; -0.6; 55.5; 3.50; 3.50; 249.1452; 249.1452; 21.1140; -1.0; 0.3; 13.60;36;28; 28D4BA6FD8FE526F0E0EB12C40F1EA7DF1A7DD4186698C28D41C
2020-04-18 18:00; 56.440620; -61.473060; 2610.00; 2610.00; 999.3; -1.9; -2.6; -2.2; 56.0; 7.50; 7.50; 247.0338; 246.6819; 21.4659; -1.0; 0.3; 13.60;30;29; 28C8BAAEC8FA42701E1EAFABD0F5EA7DF1A7DD4186698A28C81D
2020-04-18 15:00; 56.440620; -61.473060; 2607.00; 2607.00; 1001.2; -0.9; -2.7; -5.5; 58.0; 6.00; 6.00; 269.2035; 269.2035; 21.4659; -1.0; 0.4; 13.60;30;6; 28BCBD0F68F621741818BF6FD0F5EA7E31A7DD4186698A28BC06
2020-04-18 12:00; 56.440620; -61.473060; 2604.00; 2604.00; 1002.0; 0.8; -2.8; -11.1; 67.0; 0.25; 0.25; 211.4919; 210.7881; 20.7621; -1.0; 0.4; 13.60;30;30; 28B0BE1078F1E9860101966570EDEA7E31A7DD4186698A28B01E
2020-04-18 09:00; 56.440620; -61.473060; 2601.00; 2601.00; 1001.2; 0.5; -2.7; -19.6; 83.0; 0.50; 0.50; 297.7074; 297.0036; 20.7621; -1.0; 0.4; 13.60;30;30; 28A4BD1048F594A60202D3B4C0EDEA7E31A7DD4186698A28A41E
2020-04-18 06:00; 56.440620; -61.473060; 2598.00; 2598.00; 1000.8; 0.0; -2.6; -17.6; 84.0; 1.50; 1.50; 62.6382; 62.6382; 21.1140; -1.0; 0.3; 13.60;30;28; 2898BC8FF8F9A8A806062C8B20F1EA7DF1A7DD4186698A28981C
2020-04-18 03:00; 56.440620; -61.473060; 2595.00; 2595.00; 1000.8; 0.5; -2.5; -14.0; 74.0; 2.75; 2.75; 285.3909; 285.3909; 20.7621; -1.0; 0.3; 13.60;30;28; 288CBC9048FDCC940B0BCAF2B0EDEA7DF1A7DD4186698A288C1C
2020-04-18 00:00; 56.440620; -61.473060; 2592.00; 2592.00; 1000.3; 1.3; -2.5; -11.9; 72.0; 2.25; 2.25; 322.3404; 322.3404; 21.1140; -1.0; 0.3; 13.60;30;29; 2880BBF0C8FDE1900909E53940F1EA7DF1A7DD4186698A28801D
